t,E,I
0.0,-0.9822794779154043,-5.520474568541489e-06
0.050000000000000044,-0.9832794779154043,-4.334758337374915e-06
0.05562478858237574,-0.9831669821437568,-1.5359775186965128e-06
0.10562478858237578,-0.9821669821437568,-1.2050874191733115e-06
0.15562478858237583,-0.9811669821437567,-1.037977526477919e-06
0.20562478858237587,-0.9801669821437567,-9.080498824663226e-07
0.2556247885823759,-0.9791669821437567,-7.977669287977204e-07
0.30562478858237596,-0.9781669821437567,-7.00215963017318e-07
0.355624788582376,-0.9771669821437567,-6.118201530879151e-07
0.40562478858237605,-0.9761669821437567,-5.304424016311518e-07
0.4556247885823761,-0.9751669821437567,-4.5468442790729596e-07
0.5056247885823761,-0.9741669821437567,-3.8357185895503134e-07
0.5556247885823762,-0.9731669821437567,-3.163934674966965e-07
0.6056247885823762,-0.9721669821437567,-2.526112664461419e-07
0.6556247885823763,-0.9711669821437567,-1.9180665132678118e-07
0.7056247885823763,-0.9701669821437567,-1.3364635182791582e-07
0.7556247885823764,-0.9691669821437567,-7.785995151676698e-08
0.8056247885823764,-0.9681669821437567,-2.4224504635813074e-08
0.8556247885823764,-0.9671669821437567,2.7446311446827995e-08
0.9056247885823765,-0.9661669821437567,7.731004354399293e-08
0.9556247885823765,-0.9651669821437567,1.255012660480158e-07
1.0056247885823766,-0.9641669821437567,1.7213595598749652e-07
1.0556247885823766,-0.9631669821437567,2.1731484743471318e-07
1.1056247885823767,-0.9621669821437567,2.611260421189528e-07
1.1556247885823767,-0.9611669821437567,3.036470684556874e-07
1.2056247885823768,-0.9601669821437567,3.4494652508939413e-07
1.2556247885823768,-0.9591669821437567,3.8508540703298095e-07
1.3056247885823768,-0.9581669821437567,4.241181862244722e-07
1.355624788582377,-0.9571669821437567,4.6209369985563277e-07
1.405624788582377,-0.9561669821437567,4.99055886633251e-07
1.455624788582377,-0.9551669821437567,5.350444015680957e-07
1.505624788582377,-0.9541669821437567,5.700951328577267e-07
1.555624788582377,-0.9531669821437567,6.042406392008084e-07
1.6056247885823771,-0.9521669821437567,6.375105219465637e-07
1.6556247885823772,-0.9511669821437567,6.699317434919264e-07
1.7056247885823772,-0.9501669821437567,7.015289010423488e-07
1.7556247885823828,-0.9491669821437566,7.323244630727678e-07
1.8056247885823773,-0.9481669821437567,7.623389744347185e-07
1.8556247885823773,-0.9471669821437567,7.915912349603807e-07
1.9056247885823774,-0.9461669821437567,8.200984555450551e-07
1.9556247885823774,-0.9451669821437567,8.478763949951613e-07
2.0056247885823772,-0.9441669821437567,8.749394803698679e-07
2.0556247885823775,-0.9431669821437567,9.013009130922563e-07
2.105624788582378,-0.9421669821437567,9.269727627374873e-07
2.1556247885823776,-0.9411669821437567,9.519660501037177e-07
2.2056247885823774,-0.9401669821437567,9.7629082092324e-07
2.2556247885823777,-0.9391669821437567,9.99956211365542e-07
2.305624788582378,-0.9381669821437567,1.0229705063131698e-06
2.355624788582378,-0.9371669821437567,1.0453411912482018e-06
2.4056247885823776,-0.9361669821437567,1.0670749984672226e-06
2.455624788582378,-0.9351669821437567,1.0881779482414714e-06
2.5056247885823835,-0.9341669821437566,1.108655385452972e-06
2.5556247885823726,-0.9331669821437568,1.1285120121645919e-06
2.605624788582378,-0.9321669821437567,1.1477519165194996e-06
2.655624788582378,-0.9311669821437567,1.166378598311828e-06
2.6739736798543468,-0.9308000043183173,1.173060963694986e-06
2.723973679854347,-0.9298000043183173,1.1909157251921506e-06
2.773973679854347,-0.9288000043183173,1.20830020253045e-06
2.8239736798543467,-0.9278000043183173,1.2252354063728656e-06
2.873973679854347,-0.9268000043183173,1.2417410239033384e-06
2.923973679854347,-0.9258000043183173,1.2578355370146874e-06
2.973973679854347,-0.9248000043183173,1.2735363274261212e-06
3.023973679854347,-0.9238000043183173,1.2888597704605805e-06
3.073973679854347,-0.9228000043183173,1.303821318948162e-06
3.1239736798543474,-0.9218000043183173,1.3184355785032926e-06
3.173973679854347,-0.9208000043183173,1.3327163752415268e-06
3.223973679854347,-0.9198000043183173,1.3466768168499522e-06
3.2739736798543473,-0.9188000043183173,1.3603293477977502e-06
3.3239736798543476,-0.9178000043183173,1.3736857993661155e-06
3.3739736798543474,-0.9168000043183173,1.3867574350859737e-06
3.423973679854347,-0.9158000043183173,1.399554992094894e-06
3.4739736798543475,-0.9148000043183173,1.4120887188589858e-06
3.5239736798543477,-0.9138000043183173,1.4243684096495097e-06
3.5739736798543476,-0.9128000043183173,1.4364034361158664e-06
3.6239736798543474,-0.9118000043183173,1.4482027762552998e-06
3.6739736798543476,-0.9108000043183173,1.459775041044011e-06
3.723973679854348,-0.9098000043183173,1.4711284989635527e-06
3.7739736798543477,-0.9088000043183173,1.482271098629643e-06
3.8239736798543476,-0.9078000043183173,1.4932104897072962e-06
3.873973679854348,-0.9068000043183173,1.503954042275914e-06
3.923973679854348,-0.9058000043183173,1.5145088647902792e-06
3.973973679854348,-0.9048000043183173,1.5248818207679026e-06
4.023973679854348,-0.9038000043183173,1.5350795443195794e-06
4.0739736798543476,-0.9028000043183173,1.5451084546280453e-06
4.123973679854348,-0.9018000043183173,1.5549747694691019e-06
4.173973679854348,-0.9008000043183173,1.5646845178602745e-06
4.223973679854348,-0.8998000043183173,1.5742435519138556e-06
4.273973679854349,-0.8988000043183173,1.5836575579639e-06
4.323973679854348,-0.8978000043183173,1.592932067030292e-06
