t,E,I
0.0,-0.9824435669782527,-5.732719599598054e-06
0.050000000000000044,-0.9834435669782527,-5.237671338813054e-06
0.10000000000000009,-0.9844435669782527,-4.518242250936369e-06
0.15000000000000013,-0.9854435669782527,-3.4489832785065008e-06
0.16368367460046773,-0.9851698934862434,-1.5379461553596163e-06
0.21368367460046778,-0.9841698934862434,-1.199342428450607e-06
0.24020829731012938,-0.9836394010320502,-1.113982042516467e-06
0.2902082973101294,-0.9826394010320502,-9.934598187585818e-07
0.34020829731012947,-0.9816394010320502,-8.803826392905026e-07
0.3902082973101295,-0.9806394010320502,-7.739366551991602e-07
0.44020829731012956,-0.9796394010320502,-6.734423197627004e-07
0.4902082973101296,-0.9786394010320502,-5.783252914483141e-07
0.5402082973101296,-0.9776394010320502,-4.880949678296596e-07
0.5902082973101297,-0.9766394010320502,-4.023283388857802e-07
0.6402082973101297,-0.9756394010320502,-3.2065763261180925e-07
0.6902082973101298,-0.9746394010320502,-2.427607183355802e-07
0.7402082973101298,-0.9736394010320502,-1.68353550980699e-07
0.7902082973101299,-0.9726394010320502,-9.718414976189437e-08
0.8402082973101299,-0.9716394010320502,-2.902774694942898e-08
0.89020829731013,-0.9706394010320502,3.631715964024326e-08
0.94020829731013,-0.9696394010320502,9.903204796901789e-08
0.99020829731013,-0.9686394010320502,1.5928105538099277e-07
1.04020829731013,-0.9676394010320502,2.1721321742354548e-07
1.0902082973101301,-0.9666394010320501,2.729643487580911e-07
1.1402082973101302,-0.9656394010320501,3.2665863367073633e-07
1.1902082973101302,-0.9646394010320501,3.7840997914499673e-07
1.2402082973101303,-0.9636394010320501,4.2832317241179203e-07
1.2902082973101303,-0.9626394010320501,4.7649487642085854e-07
1.3402082973101304,-0.9616394010320501,5.23014490122338e-07
1.3902082973101304,-0.9606394010320501,5.679648953309785e-07
1.4402082973101304,-0.9596394010320501,6.114231079203191e-07
1.4902082973101305,-0.9586394010320501,6.534608479038912e-07
1.5402082973101305,-0.9576394010320501,6.941450404140153e-07
1.5902082973101306,-0.9566394010320501,7.335382575427315e-07
1.6402082973101306,-0.9556394010320501,7.716991093552081e-07
1.6902082973101307,-0.9546394010320501,8.086825910407355e-07
1.7402082973101307,-0.9536394010320501,8.44540392066211e-07
1.7902082973101308,-0.9526394010320501,8.793211722926418e-07
1.8402082973101308,-0.9516394010320501,9.130708092678925e-07
1.8902082973101308,-0.9506394010320501,9.458326202885817e-07
1.940208297310131,-0.9496394010320501,9.776475623067137e-07
1.990208297310131,-0.9486394010320501,1.0085544123233885e-06
2.040208297310131,-0.9476394010320501,1.038589930547587e-06
2.090208297310131,-0.9466394010320501,1.0677890082904591e-06
2.140208297310131,-0.9456394010320501,1.0961848023048547e-06
2.1902082973101313,-0.9446394010320501,1.1238088570582009e-06
2.240208297310131,-0.9436394010320501,1.1506912162376374e-06
2.290208297310131,-0.9426394010320501,1.1768605246243815e-06
2.3402082973101312,-0.9416394010320501,1.202344121335158e-06
2.3902082973101315,-0.9406394010320501,1.2271681253087547e-06
2.4402082973101313,-0.9396394010320501,1.251357513812153e-06
2.490208297310131,-0.9386394010320501,1.2749361946510537e-06
2.5402082973101314,-0.9376394010320501,1.29792707269165e-06
2.5902082973101317,-0.9366394010320501,1.320352111232619e-06
2.6402082973101315,-0.9356394010320501,1.3422323887070813e-06
2.6902082973101313,-0.9346394010320501,1.3635881511423476e-06
2.7402082973101316,-0.9336394010320501,1.3844388607598328e-06
2.790208297310132,-0.9326394010320501,1.404803241057416e-06
2.8402082973101317,-0.9316394010320501,1.4246993186813588e-06
2.8902082973101315,-0.9306394010320501,1.4441444623636804e-06
2.940208297310132,-0.9296394010320501,1.4631554191733936e-06
2.990208297310132,-0.9286394010320501,1.4817483483055491e-06
3.040208297310132,-0.9276394010320501,1.4999388526103505e-06
3.0902082973101317,-0.9266394010320501,1.5177420080453063e-06
3.140208297310132,-0.9256394010320501,1.535172391216159e-06
3.1902082973101322,-0.9246394010320501,1.5522441051569704e-06
3.240208297310132,-0.9236394010320501,1.5689708034860019e-06
3.290208297310132,-0.9226394010320501,1.5853657130616934e-06
3.340208297310132,-0.9216394010320501,1.601441655252006e-06
3.3902082973101324,-0.9206394010320501,1.6172110659204497e-06
3.4402082973101322,-0.9196394010320501,1.6326860142231906e-06
3.490208297310132,-0.9186394010320501,1.6478782203035437e-06
