E,<I>,I (raw),j,j
V vs. RHE,mA,\g(m)A,\g(m)A/cm\+(-2),mA/cm\+(-2)
-0.19549343,-0.00235679108300246,-2.35679108300246,-15.4997913510225,-0.0154997913510225
-0.19601043,-0.00233334760923753,-2.33334760923753,-15.3456118166037,-0.0153456118166037
-0.19701844,-0.00226651717679892,-2.26651717679892,-14.9060914169519,-0.0149060914169519
-0.19792673,-0.00207504295960664,-2.07504295960664,-13.6468324028691,-0.0136468324028691
-0.19853623,-0.00169424265439172,-1.69424265439172,-11.1424418695693,-0.0111424418695693
-0.19869262,-0.00119680751160761,-1.19680751160761,-7.87098476867196,-0.00787098476867196
-0.19837473,-6.89719088263194E-4,-0.689719088263194,-4.53604141495548,-0.00453604141495548
-0.19765234,-2.69510170710418E-4,-0.269510170710418,-1.77247421000428,-0.00177247421000428
-0.19669271,1.96901449795759E-5,0.0196901449795759,0.129495202632049,1.29495202632049E-4
-0.19558071,1.90531807346714E-4,0.190531807346714,1.25306111386208,0.00125306111386208
-0.19441329,2.78896340028547E-4,0.278896340028547,1.83420376552815,0.00183420376552815
-0.19329448,3.19286268323696E-4,0.319286268323696,2.09983420930089,0.00209983420930089
-0.19221623,3.5344399735651E-4,0.35344399735651,2.32447765642344,0.00232447765642344
-0.1911993,3.79327493470151E-4,0.379327493470151,2.49470436514187,0.00249470436514187
-0.19016282,4.08632045062202E-4,0.408632045062202,2.68743016022312,0.00268743016022312
-0.18918538,4.48305928380757E-4,0.448305928380757,2.94835142641317,0.00294835142641317
-0.18816209,5.05456422312514E-4,0.505456422312514,3.32421025324716,0.00332421025324716
-0.18719776,5.60856670947235E-4,0.560856670947235,3.68855832840153,0.00368855832840153
-0.18623942,6.19545381747836E-4,0.619545381747836,4.07453347003815,0.00407453347003815
-0.18522772,6.88246806005139E-4,0.688246806005139,4.52635872904656,0.00452635872904656
-0.18424417,7.67314650753789E-4,0.767314650753789,5.04636031298747,0.00504636031298747
-0.18324825,8.37884313821431E-4,0.837884313821431,5.51047232577858,0.00551047232577858
-0.18223724,8.97845986502133E-4,0.897845986502133,5.90481929285263,0.00590481929285263
-0.18125552,9.49825129989926E-4,0.949825129989926,6.24666795499169,0.00624666795499169
-0.18025303,0.00101180225768379,1.01180225768379,6.65426986536838,0.00665426986536838
-0.17923078,0.00107759833422784,1.07759833422784,7.08698766776665,0.00708698766776665
-0.17825057,0.00114002634341483,1.14002634341483,7.49755486815902,0.00749755486815902
-0.1772576,0.00119460439691466,1.19460439691466,7.85649565323471,0.00785649565323471
-0.17624344,0.00125257707016621,1.25257707016621,8.23776166613702,0.00823776166613702
-0.17523518,0.00130460938726174,1.30460938726174,8.57996003251214,0.00857996003251214
-0.17424861,0.00137804310280545,1.37804310280545,9.06290791756944,0.00906290791756944
-0.17326052,0.00143410638833707,1.43410638833707,9.43161655469047,0.00943161655469047
-0.17227924,0.0014962160950947,1.4962160950947,9.84009039123864,0.00984009039123864
-0.17128544,0.00155885630708023,1.55885630708023,10.2520531752808,0.0102520531752808
-0.17028166,0.00163698418974592,1.63698418974592,10.7658729570804,0.0107658729570804
-0.16929613,0.00171885129889738,1.71885129889738,11.3042843247704,0.0113042843247704
-0.16830339,0.0017881745076617,1.7881745076617,11.7601988431932,0.0117601988431932
-0.16730216,0.00185601258868298,1.85601258868298,12.2063461954413,0.0122063461954413
-0.16631196,0.00193021541690541,1.93021541690541,12.6943522658132,0.0126943522658132
-0.16531073,0.00200797182312979,2.00797182312979,13.205728976874,0.013205728976874
-0.164289,0.00208075060567774,2.08075060567774,13.6843695964904,0.0136843695964904
-0.16329873,0.00214476182069727,2.14476182069727,14.1053489883778,0.0141053489883778
-0.16231659,0.00221880563953568,2.21880563953568,14.5923093095982,0.0145923093095982
-0.16132936,0.00229698654442877,2.29698654442877,15.1064778000583,0.0151064778000583
-0.16031836,0.0023592552831057,2.3592552831057,15.5159975339645,0.0155159975339645
-0.15931287,0.0024113405650294,2.4113405650294,15.8585442315055,0.0158585442315055
-0.1583019,0.0024595272659806,2.4595272659806,16.1754513243846,0.0161754513243846
-0.15732336,0.00250904008033913,2.50904008033913,16.5010798017214,0.0165010798017214
-0.15629774,0.00256817965176499,2.56817965176499,16.8900200961331,0.0168900200961331
-0.15531072,0.00262641747091644,2.62641747091644,17.2730298809614,0.0172730298809614
-0.1542953,0.00268144659397271,2.68144659397271,17.6349371928795,0.0176349371928795
-0.15330233,0.00273456591478156,2.73456591478156,17.9842844028139,0.0179842844028139
-0.15230428,0.0027874998569233,2.7874998569233,18.332412442037,0.018332412442037
-0.15131238,0.00283189428268493,2.83189428268493,18.624379066239,0.018624379066239
-0.15031815,0.00287469762568234,2.87469762568234,18.905881695119,0.018905881695119
-0.1493233,0.00292633202803296,2.92633202803296,19.2454631152718,0.0192454631152718
-0.14832164,0.00297433309747754,2.97433309747754,19.5611493746024,0.0195611493746024
-0.14729175,0.00301037362543059,3.01037362543059,19.7981753322623,0.0197981753322623
