E,<I>,I (raw),j,j
V vs. RHE,mA,\g(m)A,\g(m)A/cm\+(-2),mA/cm\+(-2)
-0.16927235,0.00174391260892056,1.74391260892056,11.4691038028922,0.0114691038028922
-0.16828641,0.00181225462397883,1.81225462397883,11.9185653531973,0.0119185653531973
-0.16732042,0.00188515810653674,1.88515810653674,12.3980260812017,0.0123980260812017
-0.16633339,0.0019354398688544,1.9354398688544,12.7287116605499,0.0127287116605499
-0.16533896,0.00198972617666489,1.98972617666489,13.08573373618,0.01308573373618
-0.16433804,0.00204847611234216,2.04847611234216,13.4721115324348,0.0134721115324348
-0.16336749,0.00211344169413982,2.11344169413982,13.89936746111,0.01389936746111
-0.16234206,0.00218454168518494,2.18454168518494,14.3669672556811,0.0143669672556811
-0.16135375,0.0022660906708754,2.2660906708754,14.9032864365392,0.0149032864365392
-0.16032536,0.00234517336381638,2.34517336381638,15.4233856718523,0.0154233856718523
-0.15931162,0.00241590183112648,2.41590183112648,15.8885420846504,0.0158885420846504
-0.15830763,0.00246029644323346,2.46029644323346,16.1805099343807,0.0161805099343807
-0.15730448,0.00251020714373832,2.51020714373832,16.5087551698571,0.0165087551698571
-0.15631896,0.00256144368540845,2.56144368540845,16.8457199993503,0.0168457199993503
-0.15533388,0.00261228236336642,2.61228236336642,17.1800682182456,0.0171800682182456
-0.15431097,0.00266009794358978,2.66009794358978,17.4945345797892,0.0174945345797892
-0.15331633,0.00270961079533865,2.70961079533865,17.8201633030292,0.0178201633030292
-0.15230386,0.00275941524867247,2.75941524867247,18.1477097879907,0.0181477097879907
-0.15129796,0.00281327731115906,2.81327731115906,18.5019417503818,0.0185019417503818
-0.15031137,0.00286623773293589,2.86623773293589,18.8502439369114,0.0188502439369114
-0.14929315,0.00290657457622325,2.90657457622325,19.1155252591389,0.0191155252591389
-0.14832589,0.00294471026912409,2.94471026912409,19.3663303844862,0.0193663303844862
-0.1473465,0.00297894771150217,2.97894771150217,19.591498078424,0.019591498078424
-0.14636287,0.00300032266325918,3.00032266325918,19.7320736664603,0.0197320736664603
-0.14537758,0.00302148546850529,3.02148546850529,19.8712540410309,0.0198712540410309
-0.14435895,0.00304145500983092,3.04145500983092,20.0025867357934,0.0200025867357934
-0.14336409,0.00305116518110378,3.05116518110378,20.0664471389481,0.0200664471389481
-0.14238618,0.00305434369733525,3.05434369733525,20.0873511294414,0.0200873511294414
-0.14138706,0.00306574753146076,3.06574753146076,20.1623501613122,0.0201623501613122
-0.14037885,0.00307274867534741,3.07274867534741,20.2083942380419,0.0202083942380419
-0.1393863,0.00308089036863951,3.08089036863951,20.2619393096359,0.0202619393096359
-0.13838424,0.0030903313403946,3.0903313403946,20.3240292816365,0.0203240292816365
-0.13735816,0.0030907557344714,3.0907557344714,20.3268203731713,0.0203268203731713
-0.13633339,0.00310064758236372,3.10064758236372,20.3918755999637,0.0203918755999637
-0.13534129,0.00309274483677453,3.09274483677453,20.3399020039092,0.0203399020039092
-0.13433856,0.00309226730375183,3.09226730375183,20.3367614360972,0.0203367614360972
-0.13332947,0.00308383410366435,3.08383410366435,20.2812992261796,0.0202812992261796
-0.13231765,0.00306800163768154,3.06800163768154,20.1771746302086,0.0201771746302086
-0.13134675,0.00305389313184101,3.05389313184101,20.0843879176399,0.0200843879176399
