E,<I>,I (raw),j,j
V vs. RHE,mA,\g(m)A,\g(m)A/cm\+(-2),mA/cm\+(-2)
-0.19550107,-0.00242696292116307,-2.42696292116307,-15.9612870084235,-0.0159612870084235
-0.19598688,-0.00242155294068248,-2.42155294068248,-15.9257074573691,-0.0159257074573691
-0.19696689,-0.00236196262287397,-2.36196262287397,-15.5338027615161,-0.0155338027615161
-0.19784141,-0.00216117995357005,-2.16117995357005,-14.2133253108176,-0.0142133253108176
-0.19848721,-0.00177369656295115,-1.77369656295115,-11.6649824602802,-0.0116649824602802
-0.19866675,-0.00126329312418723,-1.26329312418723,-8.30823740861164,-0.00830823740861164
-0.1983552,-7.53207907463443E-4,-0.753207907463443,-4.95358519209545,-0.00495358519209545
-0.1976496,-3.53472375132293E-4,-0.353472375132293,-2.3246642871379,-0.0023246642871379
-0.19670162,-6.73749300234125E-5,-0.0673749300234125,-0.443101369987465,-4.43101369987465E-4
-0.19559851,9.46355773439537E-5,0.0946355773439537,0.622385120935769,6.22385120935769E-4
-0.19444449,1.79950327883995E-4,0.179950327883995,1.18347042122914,0.00118347042122914
-0.19332591,2.14293710364979E-4,0.214293710364979,1.40933484620204,0.00140933484620204
-0.19224085,2.39089871443969E-4,0.239089871443969,1.57241053237659,0.00157241053237659
-0.19120078,2.69349151519944E-4,0.269349151519944,1.77141524305814,0.00177141524305814
-0.19017622,3.17297275437847E-4,0.317297275437847,2.08675329816215,0.00208675329816215
-0.18920043,3.72034494805323E-4,0.372034494805323,2.44674086152741,0.00244674086152741
-0.18819286,4.31969632978103E-4,0.431969632978103,2.84091332041557,0.00284091332041557
-0.18722749,4.89226250111743E-4,0.489226250111743,3.21747008246264,0.00321747008246263
-0.18624005,5.4271701406429E-4,0.54271701406429,3.56926014414898,0.00356926014414898
-0.18524435,6.07648551690172E-4,0.607648551690172,3.99629217620338,0.00399629217620338
-0.18424331,6.66061403636477E-4,0.666061403636477,4.38045309055667,0.00438045309055667
-0.18324316,7.40423369885924E-4,0.740423369885924,4.86950575611999,0.00486950575611999
-0.18223831,8.18551260989706E-4,0.818551260989706,5.38332559341388,0.00538332559341388
-0.18124916,8.73527186993472E-4,0.873527186993472,5.74488304690783,0.00574488304690783
-0.18026045,9.42001724322631E-4,0.942001724322631,6.1952161498775,0.0061952161498775
-0.17925881,0.00100273242413904,1.00273242413904,6.59462073967962,0.00659462073967962
-0.17825946,0.00107258605213348,1.07258605213347,7.05402364001917,0.00705402364001917
-0.1772975,0.00112902055742679,1.12902055742679,7.42517365978679,0.00742517365978679
-0.17629713,0.00119558568076172,1.19558568076172,7.86294921417839,0.00786294921417839
-0.17530607,0.00125443357481143,1.25443357481143,8.24997124841634,0.00824997124841634
