E,<I>,I (raw),j,j
-0.15926196,0.00215712008624299,2.15712008624299,14.1866249821648,0.0141866249821648
-0.1582516,0.00222246528553822,2.22246528553822,14.6163775224607,0.0146163775224607
-0.15724507,0.0022708642625528,2.2708642625528,14.9346806808269,0.0149346806808269
-0.15624385,0.00232313521579879,2.32313521579879,15.27844847377,0.01527844847377
-0.15526447,0.00238383936367528,2.38383936367528,15.6776784407421,0.0156776784407421
-0.15427557,0.00243268907009528,2.43268907009528,15.9989458888963,0.0159989458888963
-0.15330614,0.0024818570877364,2.4818570877364,16.322306758715,0.016322306758715
-0.15233101,0.00253089255642812,2.53089255642812,16.644795900414,0.016644795900414
-0.15132278,0.00257478310555195,2.57478310555195,16.9334487040535,0.0169334487040535
-0.15033299,0.00261899198550156,2.61899198550156,17.2241950582905,0.0172241950582905
-0.14933135,0.00265797637095804,2.65797637095804,17.480581737993,0.017480581737993
-0.14832395,0.00269778289313965,2.69778289313965,17.7423753236335,0.0177423753236335
-0.14731319,0.00273103881510098,2.73103881510098,17.9610879007915,0.0179610879007915
-0.14630622,0.00275907052511886,2.75907052511886,18.1454426616454,0.0181454426616454
-0.14529268,0.00279025803441376,2.79025803441376,18.3505520115217,0.0183505520115217
-0.14428233,0.00282112714254861,2.82112714254861,18.5535673482366,0.0185535673482366
-0.14329192,0.00283943744245104,2.83943744245104,18.6739877919956,0.0186739877919956
-0.14229897,0.00286273711511361,2.86273711511361,18.8272215968167,0.0188272215968167
-0.14132427,0.00288835526427849,2.88835526427849,18.995703211381,0.018995703211381
-0.14034107,0.0029178455752117,2.9178455752117,19.1896506807338,0.0191896506807338
-0.13933748,0.00293200719978712,2.93200719978712,19.2827867366589,0.0192827867366589
-0.13833182,0.00293020377042316,2.93020377042316,19.2709262119568,0.0192709262119568
-0.13732463,0.00293715204821234,2.93715204821234,19.316622606838,0.019316622606838
-0.13632192,0.00292588104316059,2.92588104316059,19.2424971453669,0.0192424971453669
-0.13532452,0.00293367799147543,2.93367799147543,19.2937749497198,0.0192937749497198
-0.13432263,0.00293903501955761,2.9390350195576,19.3290062513545,0.0193290062513545
-0.13331972,0.00294380870865199,2.94380870865199,19.3604011363195,0.0193604011363195
-0.13230725,0.00293447364998025,2.93447364998025,19.2990077176559,0.0192990077176559
-0.1313149,0.00292794971331508,2.92794971331508,19.2561020660576,0.0192561020660576
-0.13031559,0.00291930417168059,2.91930417168059,19.1992433599899,0.0191992433599899
-0.12933049,0.00291222342295644,2.91222342295644,19.1526757500627,0.0191526757500627
-0.12833373,0.00290225175376691,2.90225175376691,19.0870955664928,0.0190870955664928
-0.12732697,0.0028889387421158,2.8889387421158,18.9995405412154,0.0189995405412154
-0.12631787,0.00287451195173265,2.87451195173265,18.9046605824373,0.0189046605824373
-0.12531199,0.00285303063234704,2.85303063234704,18.7633854516788,0.0187633854516788
-0.1243118,0.00283629660851957,2.83629660851957,18.653331624821,0.018653331624821
-0.12331562,0.00281960957463336,2.81960957463336,18.5435868343858,0.0185435868343858
-0.12232334,0.00280070672286255,2.80070672286255,18.4192693840611,0.0184192693840611
-0.12133569,0.00277789970419287,2.77789970419287,18.2692755923888,0.0182692755923888
-0.12032597,0.0027585136403003,2.7585136403003,18.1417802248021,0.0181417802248021
-0.11932346,0.00273719143478957,2.73719143478957,18.0015515303949,0.0180015515303949
-0.1183076,0.00270979642522839,2.70979642522839,17.8213841259441,0.017821384125944
-0.11729425,0.00266566714021287,2.66566714021287,17.5311612397733,0.0175311612397733
-0.11630533,0.00262418991405866,2.62418991405866,17.2583800179476,0.0172583800179476
-0.11526909,0.00258764527057388,2.58764527057388,17.0180386686032,0.0170180386686032
-0.11425959,0.00254821013509679,2.54821013509679,16.7586875635339,0.0167586875635339
-0.11326706,0.00251569671228128,2.51569671228128,16.5448581437849,0.0165448581437849
-0.11227834,0.002487214190195,2.487214190195,16.3575385494975,0.0163575385494975
-0.11130959,0.00245143875246059,2.45143875246059,16.1222559975675,0.0161222559975675
-0.11031789,0.00242839286450666,2.42839286450666,15.9706912460877,0.0159706912460877
-0.10933301,0.00240221772583027,2.40221772583027,15.7985465061512,0.0157985465061512
-0.10831267,0.002379330966101,2.379330966101,15.6480282853962,0.0156480282853962
-0.10732376,0.00234114213061629,2.34114213061629,15.3968736598461,0.0153968736598461
-0.10632592,0.00229038306517598,2.29038306517598,15.063049024658,0.015063049024658
-0.10531492,0.00223972998052584,2.23972998052584,14.729921388091,0.014729921388091
-0.104298,0.00219048227093784,2.19048227093784,14.4060364121867,0.0144060364121867
-0.103308,0.00215019841521603,2.15019841521603,14.1411035706608,0.0141411035706608
-0.10232341,0.00211123563655234,2.11123563655234,13.8848589912839,0.0138848589912839
-0.1013172,0.0020744043926647,2.0744043926647,13.642632771245,0.013642632771245
-0.10034251,0.00204329640109792,2.04329640109792,13.4380463816783,0.0134380463816783
-0.09937121,0.0020056911352084,2.0056911352084,13.190729689422,0.013190729689422
-0.098337919,0.00197068499619491,1.97068499619491,12.960506546341,0.012960506546341
-0.097327776,0.0019523861859246,1.9523861859246,12.8401616658774,0.0128401616658774
-0.096305743,0.0019247788346143,1.9247788346143,12.6585977639472,0.0126585977639472
-0.095279686,0.00188788960773915,1.88788960773915,12.4159902100622,0.0124159902100622
-0.094273366,0.00185163679594148,1.85163679594148,12.1775681357407,0.0121775681357407
-0.093278073,0.0018090192628127,1.8090192628127,11.8972875134338,0.0118972875134338
-0.092268564,0.00176531427182959,1.76531427182959,11.6098550608409,0.0116098550608408
-0.091270313,0.00172030991567832,1.72030991567832,11.3138771376118,0.0113138771376118
-0.090300061,0.00168448144227619,1.68448144227619,11.078245788629,0.011078245788629
-0.089303277,0.0016534530660566,1.6534530660566,10.8741830013784,0.0108741830013784
-0.088330276,0.00162428113425348,1.62428113425348,10.6823294003038,0.0106823294003038
-0.087336682,0.0015974693563597,1.5974693563597,10.5059977067139,0.0105059977067139
-0.086323999,0.00156402773973241,1.56402773973241,10.2860638806305,0.0102860638806305
-0.085338466,0.00154358086223914,1.54358086223914,10.1515919127029,0.0101515919127029
-0.084341682,0.0015183338135911,1.5183338135911,9.98555089655338,0.00998555089655338
-0.083330065,0.00148709328904159,1.48709328904159,9.78009288387414,0.00978009288387414
-0.08235769,0.00145526927018283,1.45526927018283,9.57079743303026,0.00957079743303026
-0.081353843,0.0014308363152641,1.4308363152641,9.41011042684608,0.00941011042684608
-0.080366053,0.00140596869833745,1.40596869833745,9.24656480053235,0.00924656480053235
-0.079373732,0.00137504637607183,1.37504637607183,9.04319949307557,0.00904319949307557
-0.078371227,0.00135133753499556,1.35133753499556,8.88727473058514,0.00888727473058514
-0.077362783,0.00132099861669607,1.32099861669607,8.6877462671378,0.0086877462671378
-0.07634712,0.00129596385977493,1.29596385977493,8.52310141948895,0.00852310141948895
-0.075346954,0.00126408684162824,1.26408684162824,8.31345741084946,0.00831345741084946
-0.074336797,0.00124143870561966,1.24143870561966,8.16450853491627,0.00816450853491627
-0.073327079,0.00121940066987413,1.21940066987413,8.01957207520808,0.00801957207520808
-0.072348133,0.00120187095843802,1.20187095843802,7.90428528900848,0.00790428528900848
-0.071344778,0.00118280305287044,1.18280305287044,7.77888233754193,0.00777888233754193
-0.070339732,0.00116529987856968,1.16529987856968,7.66377007680788,0.00766377007680788
-0.069339342,0.00115429415735788,1.15429415735788,7.59138929444631,0.00759138929444631
-0.06833832,0.00114257226262756,1.14257226262756,7.51429848912675,0.00751429848912675
-0.067339003,0.00113108918321814,1.13108918321814,7.43877828871657,0.00743877828871657
-0.066335656,0.0011050465823751,1.1050465823751,7.2675052037935,0.0072675052037935
-0.065331228,0.00107871212427805,1.07871212427805,7.09431267570288,0.00709431267570288
-0.064350381,0.00104702079523931,1.04702079523931,6.88588987943565,0.00688588987943565
-0.063371859,0.00102352408379779,1.02352408379779,6.73136021942237,0.00673136021942237
-0.062357884,0.00100753257144485,1.00753257144485,6.62618963105522,0.00662618963105522
-0.061363444,9.91249241754609E-4,0.991249241754609,6.51909986203881,0.00651909986203881
-0.060351845,9.7523217109673E-4,0.97523217109673,6.41376118563164,0.00641376118563164
-0.059354819,9.64092830852477E-4,0.964092830852477,6.34050163758803,0.00634050163758803
-0.058339801,9.52291461948739E-4,0.952291461948739,6.26288815840287,0.00626288815840287
-0.057345785,9.5038202173075E-4,0.950382021730749,6.25033043736024,0.00625033043736024
-0.056340724,9.45528859877717E-4,0.945528859877718,6.218412887834,0.006218412887834
-0.055342469,9.32162823169668E-4,0.932162823169668,6.13050913528715,0.00613050913528715
-0.05436204,9.26407990896729E-4,0.926407990896729,6.09266161450603,0.00609266161450603
-0.053329606,9.14818770474488E-4,0.914818770474488,6.01644336174648,0.00601644336174648
-0.052316707,9.02354392059759E-4,0.902354392059759,5.93446950070218,0.00593446950070218
-0.051315472,8.83631257945834E-4,0.883631257945834,5.81133399060286,0.00581133399060286
-0.050318696,8.6679110518162E-4,0.86679110518162,5.70058219081578,0.00570058219081578
-0.049328711,8.39024658489508E-4,0.839024658489508,5.5179719741568,0.0055179719741568
-0.048321325,8.09746622710215E-4,0.809746622710215,5.32542056430986,0.00532542056430986
-0.047329005,8.07121146812685E-4,0.807121146812685,5.30815372682802,0.00530815372682802
-0.046354305,8.01525422856584E-4,0.801525422856584,5.27135260584492,0.00527135260584492
-0.045351159,7.96035812375826E-4,0.796035812375826,5.23524935610683,0.00523524935610683
-0.044360965,7.88875411621525E-4,0.788875411621525,5.18815790261237,0.00518815790261237
-0.043347426,7.66572082334785E-4,0.766572082334785,5.04147669999291,0.00504147669999291
-0.042337708,7.49652397745298E-4,0.749652397745298,4.93020184718412,0.00493020184718412
-0.041331805,7.32414377226734E-4,0.732414377226734,4.81683341021516,0.00481683341021516
-0.040330999,7.24352327173015E-4,0.724352327173015,4.7638121243679,0.0047638121243679
-0.03933372,7.20766266417441E-4,0.720766266417441,4.74022785595974,0.00474022785595974
-0.038353149,7.35411121746034E-4,0.735411121746034,4.83654195167922,0.00483654195167922
-0.037351497,7.44984858910256E-4,0.744984858910256,4.89950507537957,0.00489950507537956
-0.036365546,7.44454450139328E-4,0.744454450139328,4.8960167622493,0.0048960167622493
-0.035363037,7.36392375125027E-4,0.736392375125027,4.84299531224501,0.00484299531224501
-0.034365837,7.16634966364736E-4,0.716634966364736,4.71305773923313,0.00471305773923313
-0.033348482,6.99609158851268E-4,0.699609158851268,4.60108495303894,0.00460108495303894
-0.032352131,6.7908272366266E-4,0.67908272366266,4.46608976195124,0.00446608976195124
-0.031327765,6.65981890253736E-4,0.665981890253736,4.37993015882505,0.00437993015882505
-0.030332049,6.67705629691937E-4,0.667705629691937,4.39126659073382,0.00439126659073381
-0.029334849,6.58370595576545E-4,0.658370595576545,4.32987333356869,0.00432987333356869
-0.028358871,6.53331803581147E-4,0.653331803581147,4.29673495946623,0.00429673495946623
-0.027375253,6.41530442711277E-4,0.641530442711277,4.21912153311701,0.00421912153311701
-0.026377629,6.25538880336132E-4,0.625538880336132,4.11395061577128,0.00411395061577128
-0.02537661,6.11138544324302E-4,0.611138544324302,4.01924463814868,0.00401924463814868
-0.02434779,5.94351416869662E-4,0.594351416869662,3.9088415672925,0.0039088415672925
-0.023345923,5.75893495250866E-4,0.575893495250866,3.78745026709274,0.00378745026709274
-0.02236761,5.6539159449029E-4,0.565391594490291,3.7183829357743,0.0037183829357743
-0.021355134,5.57966009536258E-4,0.557966009536258,3.66954745846922,0.00366954745846922
-0.0203539,5.54226646979967E-4,0.554226646979967,3.64495497769044,0.00364495497769044
-0.019344816,5.4168271951009E-4,0.54168271951009,3.56245795030957,0.00356245795030957
-0.018354299,5.36684415945722E-4,0.536684415945722,3.52958585446895,0.00352958585446895
-0.017364845,5.32082493060037E-4,0.532082493060037,3.49932061583322,0.00349932061583322
-0.016379533,5.22429221796808E-4,0.522429221796808,3.43583442415761,0.00343583442415761
-0.015404827,5.24763001976679E-4,0.524763001976678,3.4511828808401,0.0034511828808401
-0.014407625,5.2128884539747E-4,0.52128884539747,3.42833456709397,0.00342833456709397
-0.013367771,5.21633645904431E-4,0.521633645904431,3.43060219953461,0.00343060219953461
-0.012369299,5.11741674270322E-4,0.511741674270322,3.36554615893572,0.00336554615893572
-0.01135682,5.00974604923004E-4,0.500974604923004,3.29473490648783,0.00329473490648783
-0.010389755,4.96863980111406E-4,0.496863980111406,3.26770076359684,0.00326770076359684
-0.0093747294,4.81402842246501E-4,0.481402842246501,3.16601826289333,0.00316601826289332
-0.0083775306,4.64430056354104E-4,0.464430056354104,3.05439418137203,0.00305439418137203
-0.0073743882,4.62308487916138E-4,0.462308487916138,3.04044136715674,0.00304044136715674
-0.0064024413,4.48730235752414E-4,0.448730235752414,2.95114194771852,0.00295114194771852
-0.0054220073,4.4393013556348E-4,0.44393013556348,2.91957336621418,0.00291957336621418
-0.004409953,4.45017431527759E-4,0.445017431527759,2.92672413180586,0.00292672413180586
-0.0033953513,4.433201743268E-4,0.4433201743268,2.91556186431698,0.00291556186431698
-0.0023998492,4.38254841709649E-4,0.438254841709649,2.88224894182011,0.00288224894182011
-0.0014162316,4.30908829103929E-4,0.430908829103929,2.8339367840426,0.0028339367840426
-4.0332793E-4,4.33428218912011E-4,0.433428218912011,2.85050593038689,0.00285050593038689
6.0957542E-4,4.37724453705513E-4,0.437724453705513,2.87876076526578,0.00287876076526578
0.0016313916,4.30325384741082E-4,0.430325384741082,2.83009967435805,0.00283009967435805
0.0026327157,4.27510084142725E-4,0.427510084142725,2.81158442615482,0.00281158442615482
0.0036268511,4.31704409846943E-4,0.431704409846943,2.83916904056655,0.00283916904056655
0.0046223528,4.33454740560695E-4,0.433454740560695,2.85068035400205,0.00285068035400205
0.0056180665,4.1961132145237E-4,0.41961132145237,2.75963702423417,0.00275963702423417
0.006598501,4.12159197695573E-4,0.412159197695573,2.71062701049753,0.00271062701049753
0.0076181944,4.08791161741345E-4,0.408791161741345,2.68847661501709,0.00268847661501709
0.008609239,4.14148184164436E-4,0.414148184164436,2.72370787943399,0.00272370787943399
0.0095983744,4.15712874200836E-4,0.415712874200836,2.73399829900836,0.00273399829900836
0.01057308,4.08393380616367E-4,0.408393380616367,2.68586054756631,0.00268586054756631
0.011576433,3.90253710368901E-4,0.390253710368901,2.56656227541998,0.00256656227541998
0.012592519,3.82801608111551E-4,0.382801608111551,2.51755240307768,0.00251755240307768
0.013573802,3.81236906580146E-4,0.381236906580146,2.50726190790468,0.00250726190790468
0.014566121,3.82244662887387E-4,0.382244662887387,2.51388956896788,0.00251388956896788
0.015552072,3.86540898085109E-4,0.386540898085109,2.54214440650519,0.00254214440650519
0.016532931,3.94178672978444E-4,0.394178672978444,2.59237538288938,0.00259237538288938
0.017532252,3.94947736392876E-4,0.394947736392876,2.59743324420996,0.00259743324420996
0.018535394,3.93303486311601E-4,0.393303486311601,2.58661958602343,0.00258661958602343
0.019554451,3.8500277812798E-4,0.38500277812798,2.53202872905704,0.00253202872905704
0.020568414,3.80202635041214E-4,0.380202635041214,2.50045986542864,0.00250045986542864
0.021602752,3.73758270522255E-4,0.373758270522255,2.45807753202871,0.00245807753202871
0.022622872,3.73519597133055E-4,0.373519597133055,2.45650786055451,0.00245650786055451
0.023614358,3.64581363709058E-4,0.364581363709058,2.3977242228711,0.0023977242228711
0.024596047,3.5373570088066E-4,0.35373570088066,2.32639608856336,0.00232639608856336
0.025587942,3.49333394120145E-4,0.349333394120145,2.29744365542522,0.00229744365542522
0.026585778,3.46124456124623E-4,0.346124456124624,2.27633959162098,0.00227633959162098
0.027572578,3.51720176265898E-4,0.351720176265898,2.3131406875153,0.0023131406875153
0.028561924,3.4861736238175E-4,0.34861736238175,2.29273456490554,0.00229273456490554
0.029573981,3.6479454560221E-4,0.36479454560221,2.39912624568403,0.00239912624568403
0.030570118,3.68719488329184E-4,0.368719488329184,2.42493922239273,0.00242493922239273
0.031571351,3.62911609449335E-4,0.362911609449335,2.38674283261558,0.00238674283261558
0.032579795,3.73546129341977E-4,0.373546129341977,2.45668235362067,0.00245668235362067
0.03354007,3.71716251872083E-4,0.371716251872083,2.44464788896835,0.00244464788896835
0.034558274,3.84074526234854E-4,0.384074526234854,2.52592394074193,0.00252592394074193
0.035550382,3.88529904209161E-4,0.388529904209161,2.55522540470697,0.00255522540470697
0.036577079,4.09719380437914E-4,0.409719380437914,2.69458118501003,0.00269458118501003
0.037576396,4.11893996392289E-4,0.411893996392289,2.70888287420281,0.00270888287420281
0.038583789,4.06749117296892E-4,0.406749117296892,2.67504680231675,0.00267504680231675
0.039580561,4.03513699843138E-4,0.403513699843138,2.65376859236921,0.00265376859236921
0.040543385,4.11947044211857E-4,0.411947044211857,2.70923175117407,0.00270923175117407
0.041567747,4.19080896815811E-4,0.419080896815811,2.7561486067612,0.0027561486067612
0.04259317,4.25525258328383E-4,0.425525258328383,2.79853092038917,0.00279853092038917
0.043558113,4.20619068412028E-4,0.420619068412028,2.76626462382158,0.00276626462382158
0.044576015,4.27548772962659E-4,0.427548772962659,2.81183886900337,0.00281183886900337
0.04557246,4.26957346437324E-4,0.426957346437324,2.80794926342557,0.00280794926342557
0.046569236,4.38838301129686E-4,0.438838301129686,2.88608615053054,0.00288608615053054
0.047570888,4.39925613035385E-4,0.439925613035385,2.89323702096338,0.00289323702096338
0.04857,4.50639681477899E-4,0.450639681477899,2.96369970498202,0.00296369970498202
0.049582481,4.56898405243717E-4,0.456898405243717,3.00486114402238,0.00300486114402238
0.050588164,4.43771022042307E-4,0.443771022042307,2.91852693218907,0.00291852693218907
0.051585153,4.34170780585594E-4,0.434170780585594,2.85538949901917,0.00285538949901917
0.052595079,4.26824746985707E-4,0.426824746985707,2.80707720317036,0.00280707720317036
0.053584643,4.2051300409993E-4,0.42051300409993,2.76556707590605,0.00276556707590605
0.054561682,4.33375174730423E-4,0.433375174730423,2.85015707734135,0.00285015707734135
0.055569068,4.3056405967137E-4,0.43056405967137,2.83166935596745,0.00283166935596745
0.05658558,4.2952978138702E-4,0.42952978138702,2.82486726912915,0.00282486726912915
0.057586599,4.14784678696378E-4,0.414784678696378,2.72789388154183,0.00272789388154183
0.058573194,4.04892732831285E-4,0.404892732831285,2.66283801041674,0.00266283801041674
0.059559353,3.92640505020204E-4,0.392640505020204,2.5822593897547,0.0025822593897547
0.060548697,3.76675463460035E-4,0.376675463460035,2.47726289054112,0.00247726289054112
0.061563086,3.71928409246419E-4,0.371928409246419,2.44604317387905,0.00244604317387905
0.062523142,3.68189094009117E-4,0.368189094009117,2.42145100430072,0.00242145100430072
0.063515671,3.6394587858821E-4,0.36394587858821,2.39354485930729,0.00239354485930729
0.064517125,3.57342452566123E-4,0.357342452566123,2.35011643398676,0.00235011643398676
0.065517589,3.61684677293007E-4,0.361684677293007,2.37867372858591,0.00237867372858591
0.066545472,3.46734441563968E-4,0.346734441563968,2.28035125269064,0.00228035125269064
0.067534819,3.35834720317506E-4,0.335834720317506,2.20866759505848,0.00220866759505848
0.068563849,3.21036576325342E-4,0.321036576325342,2.11134537336681,0.00211134537336681
0.069566138,3.14486133776074E-4,0.314486133776074,2.06826540183145,0.00206826540183145
0.070588171,3.05893677705171E-4,0.305893677705171,2.01175582096434,0.00201175582096434
0.071585372,3.12019788200107E-4,0.312019788200107,2.05204510886501,0.00205204510886501
0.072563469,3.11940245764062E-4,0.311940245764062,2.05152198605997,0.00205152198605997
0.073556848,3.12205458284452E-4,0.312205458284452,2.05326619612566,0.00205326619612566
0.074569322,3.10561208076857E-4,0.310561208076857,2.04245253710836,0.00204245253710836
0.075559743,3.10269466859203E-4,0.310269466859203,2.04053385707146,0.00204053385707146
0.076579429,3.02101292593055E-4,0.302101292593055,1.98681462936511,0.00198681462936511
0.077586614,3.06530151318738E-4,0.306530151318738,2.01594168549933,0.00201594168549933
0.078585073,3.06848419844149E-4,0.306848419844149,2.01803482636916,0.00201803482636916
0.079555549,3.17244254119942E-4,0.317244254119943,2.08640459548307,0.00208640459548307
0.080545738,3.23768134194325E-4,0.323768134194325,2.12930987490359,0.00212930987490359
0.081520021,3.24245483928583E-4,0.324245483928583,2.13244923729164,0.00213244923729164
0.08252082,3.12205439867184E-4,0.312205439867184,2.05326607500173,0.00205326607500173
0.083547294,3.12815396126908E-4,0.312815396126908,2.05727754416722,0.00205727754416722
0.084551722,3.21964793581882E-4,0.321964793581882,2.11744993388918,0.00211744993388918
0.085550614,3.31989336523799E-4,0.331989336523799,2.18337784965129,0.00218337784965129
0.086564392,3.46981142878837E-4,0.346981142878837,2.28197372102653,0.00228197372102653
0.087541625,3.48378664133027E-4,0.348378664133027,2.29116472993894,0.00229116472993894
0.088557079,3.49147749526916E-4,0.349147749526916,2.29622273581073,0.00229622273581073
0.089557022,3.46654868457738E-4,0.346654868457738,2.2798279281785,0.0022798279281785
0.090563148,3.40077933843633E-4,0.340077933843633,2.23657372759061,0.00223657372759061
0.09154591,3.22786907291731E-4,0.322786907291731,2.12285668846381,0.00212285668846381
0.092526346,2.96664733494051E-4,0.296664733494051,1.95106028002554,0.00195106028002554
0.093530759,2.83829044595524E-4,0.283829044595524,1.8666444396871,0.0018666444396871
0.094535604,2.70436489725198E-4,0.270436489725198,1.77856628645396,0.00177856628645396
0.095544897,2.70091716275702E-4,0.270091716275702,1.77629883196081,0.00177629883196081
0.096531913,2.81283142183183E-4,0.281283142183183,1.84990092920967,0.00184990092920967
0.097536743,2.90909875073137E-4,0.290909875073137,1.91321258727832,0.00191321258727832
0.098510385,2.90830338144587E-4,0.290830338144587,1.91268950069415,0.00191268950069415
0.099506319,2.83563860875802E-4,0.283563860875802,1.86490041903332,0.00186490041903332
0.10050585,2.77199079467512E-4,0.277199079467512,1.82304147594122,0.00182304147594122
0.10149753,2.72292864186359E-4,0.272292864186359,1.79077501255823,0.00179077501255823
0.10250237,2.74971389141381E-4,0.274971389141381,1.80839073515272,0.00180839073515272
0.10352695,2.86321942237717E-4,0.286321942237717,1.88303935631424,0.00188303935631424
0.10454642,2.84359466781502E-4,0.284359466781502,1.87013284104346,0.00187013284104346
0.10556591,2.86215855036669E-4,0.286215855036669,1.88234165786608,0.00188234165786608
0.1065421,2.83616898236182E-4,0.283616898236182,1.86524922721816,0.00186524922721816
0.10754652,2.8271520909945E-4,0.28271520909945,1.85931913286927,0.00185931913286927
0.10852674,2.94039257722843E-4,0.294039257722843,1.93379344337447,0.00193379344337447
0.109518,2.86560614995324E-4,0.286560614995324,1.88460902363468,0.00188460902363468
0.11051031,2.81972676803991E-4,0.281972676803991,1.85443575744663,0.00185443575744663
0.11150305,2.78949388555501E-4,0.278949388555501,1.83455264715164,0.00183455264715164
0.11251468,2.8621585450613E-4,0.28621585450613,1.88234165437692,0.00188234165437692
0.11351315,2.90618161190854E-4,0.290618161190854,1.9112940870166,0.0019112940870166
0.1145337,2.96532118025224E-4,0.296532118025225,1.95018811443074,0.00195018811443074
0.1155256,2.99979732972134E-4,0.299979732972134,1.97286187313644,0.00197286187313644
0.11653043,3.03188623320239E-4,0.303188623320239,1.99396562358028,0.00199396562358028
0.11755119,2.98865894971339E-4,0.298865894971339,1.96553654984594,0.00196553654984594
0.11854139,3.12444102039284E-4,0.312444102039284,2.05483567270499,0.00205483567270499
0.11954261,3.14963520344868E-4,0.314963520344868,2.07140500646737,0.00207140500646737
0.12053727,3.01889173518552E-4,0.301889173518552,1.98541959633903,0.00198541959633903
0.12152915,2.90671217827468E-4,0.290671217827468,1.91164302197448,0.00191164302197448
0.12253316,2.73592344254011E-4,0.273592344254011,1.79932123884816,0.00179932123884816
0.12350722,2.75077483289958E-4,0.275077483289958,1.80908847929236,0.00180908847929236
0.12450358,2.75554843938155E-4,0.275554843938154,1.81222791345757,0.00181222791345757
0.12550373,2.66034148050191E-4,0.266034148050191,1.74961362369541,0.00174961362369541
