E,<I>,I (raw),j,j
V vs. RHE,mA,\g(m)A,\g(m)A/cm\+(-2),mA/cm\+(-2)
-0.19545141,-0.00241693839780055,-2.41693839780055,-15.8953592214282,-0.0158953592214282
-0.19600469,-0.00239731367158431,-2.39731367158431,-15.7662942551414,-0.0157662942551414
-0.1969915,-0.00232852095198016,-2.32852095198016,-15.3138685785408,-0.0153138685785408
-0.19788259,-0.00214025563521621,-2.14025563521621,-14.075713381196,-0.014075713381196
-0.19850864,-0.00175913698907,-1.75913698907,-11.5692292308382,-0.0115692292308382
-0.19867183,-0.0012733972089336,-1.2733972089336,-8.37468844302503,-0.00837468844302503
-0.19833398,-7.9044193489608E-4,-0.79044193489608,-5.19846037875344,-0.00519846037875344
-0.19763282,-3.85720651188926E-4,-0.385720651188926,-2.53674992931166,-0.00253674992931166
-0.19665048,-1.10894195501032E-4,-0.110894195501032,-0.729312370834225,-7.29312370834225E-4
-0.19557029,3.80684926539013E-5,0.0380684926539013,0.250363172806855,2.50363172806855E-4
-0.19444726,1.24947915019725E-4,0.124947915019725,0.821738772909725,8.21738772909725E-4
-0.19334054,1.74752432359229E-4,0.174752432359229,1.14928567881419,0.00114928567881419
-0.19224595,2.01723238660635E-4,0.201723238660635,1.3266632466672,0.0013266632466672
-0.19122009,2.29834415525451E-4,0.229834415525451,1.51154063320299,0.00151154063320299
-0.19018216,2.7324758980285E-4,0.27324758980285,1.79705390930042,0.00179705390930042
-0.1891807,3.25942795143419E-4,0.325942795143419,2.14361186001092,0.00214361186001092
-0.18817332,3.81130814528458E-4,0.381130814528458,2.50656417755556,0.00250656417755556
-0.18717869,4.43108024076839E-4,0.443108024076839,2.9141666262608,0.0029141666262608
-0.18621118,5.04210003580536E-4,0.504210003580536,3.3160129928192,0.0033160129928192
-0.18519695,5.67948742094198E-4,0.567948742094198,3.73520040194692,0.00373520040194692
-0.18419705,6.27660497280483E-4,0.627660497280483,4.12790374899611,0.00412790374899611
-0.18319963,6.82609866645282E-4,0.682609866645282,4.48928654875604,0.00448928654875604
-0.1822035,7.50766190726104E-4,0.750766190726104,4.93752687439389,0.00493752687439389
-0.18122795,8.24306079670758E-4,0.824306079670758,5.4211730248059,0.0054211730248059
-0.18024093,8.95936541736673E-4,0.895936541736673,5.89226154190288,0.00589226154190288
-0.17926708,9.65577945155219E-4,0.965577945155219,6.35026871537058,0.00635026871537058
-0.17830043,0.00102543351850828,1.02543351850828,6.7439179042441,0.0067439179042441
-0.17731236,0.00108070123173497,1.08070123173497,7.10739434033556,0.00710739434033556
-0.17631665,0.0011341919583477,1.1341919583477,7.45918415645099,0.00745918415645099
-0.17531392,0.00120136709877746,1.20136709877746,7.90097158009922,0.00790097158009923
-0.17430313,0.00125557395616247,1.25557395616247,8.25747113804558,0.00825747113804558
-0.17329384,0.00131230013772034,1.31230013772034,8.63053941067635,0.00863053941067635
-0.17228922,0.00138042996342038,1.38042996342038,9.0786054657239,0.0090786054657239
-0.17128906,0.00146131589473145,1.46131589473145,9.61056396963907,0.00961056396963907
-0.17027763,0.00153748123153087,1.53748123153087,10.1114767731055,0.0101114767731055
-0.16927321,0.00160492152109429,1.60492152109429,10.5550079899471,0.0105550079899471
-0.16829257,0.0016731573325362,1.6731573325362,11.0037710761813,0.0110037710761813
-0.16729856,0.00175048962561656,1.75048962561656,11.512358543304,0.011512358543304
-0.16633767,0.00182928043169442,1.82928043169442,12.0305381407208,0.0120305381407208
-0.16534767,0.00191308351744131,1.91308351744131,12.5816817499345,0.0125816817499345
-0.16434538,0.00199279209300585,1.99279209300585,13.1058971965424,0.0131058971965424
-0.16334096,0.00205284356909236,2.05284356909236,13.5008347692338,0.0135008347692338
-0.1623482,0.00211866612840417,2.11866612840417,13.933726739541,0.013933726739541
