Time (s)	WE(1).Potential (V)	WE(1).Current (A)	Scan
5.48697498614672	-0.60028076171875	-2.178955078125E-08	1
5.51697498607098	-0.60028076171875	-2.532958984375E-08	1
5.54697498599523	-0.6005859375	-1.8646240234375E-08	1
5.57697498591949	-0.60089111328125	-2.5421142578125E-08	1
5.60697498584375	-0.6011962890625	-2.1087646484375E-08	1
5.63697498576801	-0.60150146484375	-2.2735595703125E-08	1
5.66697498569226	-0.601806640625	-2.569580078125E-08	1
5.69697498561652	-0.60211181640625	-2.5543212890625E-08	1
5.72697498554078	-0.6024169921875	-2.197265625E-08	1
5.75697498546504	-0.60272216796875	-2.7557373046875E-08	1
5.78697498538929	-0.60302734375	-2.4383544921875E-08	1
5.81697498531355	-0.60333251953125	-2.1820068359375E-08	1
5.84697498523781	-0.6036376953125	-2.4078369140625E-08	1
5.87697498516206	-0.60394287109375	-2.398681640625E-08	1
5.90697498508632	-0.604248046875	-1.959228515625E-08	1
5.93697498501058	-0.60455322265625	-3.167724609375E-08	1
5.96697498493484	-0.6048583984375	-1.8310546875E-08	1
5.99697498485909	-0.60516357421875	-2.1697998046875E-08	1
6.02697498478335	-0.60546875	-2.1209716796875E-08	1
6.05697498470761	-0.60577392578125	-2.35595703125E-08	1
6.08697498463187	-0.6060791015625	-2.4078369140625E-08	1
6.11697498455612	-0.60638427734375	-2.4444580078125E-08	1
6.14697498448038	-0.606689453125	-1.7486572265625E-08	1
6.17697498440464	-0.60699462890625	-2.3345947265625E-08	1
6.20697498432889	-0.6072998046875	-2.7130126953125E-08	1
6.23697498425315	-0.60760498046875	-2.2796630859375E-08	1
6.26697498417741	-0.60791015625	-1.9744873046875E-08	1
6.29697498410167	-0.60821533203125	-2.374267578125E-08	1
6.32697498402592	-0.6085205078125	-2.0477294921875E-08	1
6.35697498395018	-0.60882568359375	-2.752685546875E-08	1
6.38697498387444	-0.609130859375	-2.6275634765625E-08	1
6.4169749837987	-0.609130859375	-3.0731201171875E-08	1
6.44697498372295	-0.60943603515625	-2.032470703125E-08	1
6.47697498364721	-0.6097412109375	-2.496337890625E-08	1
6.50697498357147	-0.61004638671875	-2.3834228515625E-08	1
6.53697498349572	-0.6103515625	-1.9500732421875E-08	1
6.56697498341998	-0.61065673828125	-1.5228271484375E-08	1
6.59697498334424	-0.6109619140625	-2.5146484375E-08	1
6.6269749832685	-0.61126708984375	-2.6397705078125E-08	1
6.65697498319275	-0.611572265625	-2.4261474609375E-08	1
6.68697498311701	-0.61187744140625	-2.9693603515625E-08	1
6.71697498304127	-0.6121826171875	-2.3284912109375E-08	1
6.74697498296553	-0.61248779296875	-1.8096923828125E-08	1
6.77697498288978	-0.61279296875	-2.8350830078125E-08	1
6.80697498281404	-0.61309814453125	-1.2054443359375E-08	1
6.8369749827383	-0.6134033203125	-2.5360107421875E-08	1
6.86697498266255	-0.61370849609375	-2.1575927734375E-08	1
6.89697498258681	-0.614013671875	-2.6275634765625E-08	1
6.92697498251107	-0.61431884765625	-1.904296875E-08	1
6.95697498243533	-0.6146240234375	-1.995849609375E-08	1
6.98697498235958	-0.61492919921875	-2.0751953125E-08	1
7.01697498228384	-0.615234375	-2.4505615234375E-08	1
7.0469749822081	-0.61553955078125	-2.3712158203125E-08	1
7.07697498213236	-0.6158447265625	-3.0548095703125E-08	1
7.10697498205661	-0.61614990234375	-2.2216796875E-08	1
7.13697498198087	-0.616455078125	-2.099609375E-08	1
7.16697498190513	-0.616455078125	-2.0538330078125E-08	1
7.19697498182938	-0.6170654296875	-2.0965576171875E-08	1
7.22697498175364	-0.61737060546875	-1.861572265625E-08	1
7.2569749816779	-0.61737060546875	-2.825927734375E-08	1
7.28697498160216	-0.61767578125	-2.301025390625E-08	1
7.31697498152641	-0.61798095703125	-3.326416015625E-08	1
7.34697498145067	-0.6182861328125	-2.008056640625E-08	1
7.37697498137493	-0.61859130859375	-3.228759765625E-08	1
7.40697498129919	-0.618896484375	-1.8829345703125E-08	1
7.43697498122344	-0.61920166015625	-2.1453857421875E-08	1
7.4669749811477	-0.6195068359375	-1.4251708984375E-08	1
7.49697498107196	-0.61981201171875	-3.0609130859375E-08	1
7.52697498099622	-0.6201171875	-2.50244140625E-08	1
7.55697498092047	-0.62042236328125	-2.691650390625E-08	1
7.58697498084473	-0.6207275390625	-2.6092529296875E-08	1
7.61697498076899	-0.62103271484375	-1.9683837890625E-08	1
7.64697498069324	-0.621337890625	-2.1942138671875E-08	1
7.6769749806175	-0.62164306640625	-2.23388671875E-08	1
7.70697498054176	-0.6219482421875	-3.3203125E-08	1
7.73697498046602	-0.62225341796875	-3.1219482421875E-08	1
7.76697498039027	-0.62255859375	-2.23388671875E-08	1
7.79697498031453	-0.62286376953125	-2.2705078125E-08	1
7.82697498023879	-0.6231689453125	-2.7191162109375E-08	1
7.85697498016305	-0.62347412109375	-2.142333984375E-08	1
7.8869749800873	-0.623779296875	-2.0172119140625E-08	1
7.91697498001156	-0.62408447265625	-2.1453857421875E-08	1
7.94697497993582	-0.62408447265625	-2.7801513671875E-08	1
7.97697497986007	-0.6243896484375	-2.05078125E-08	1
8.00697497978433	-0.62469482421875	-2.5970458984375E-08	1
8.03697497970859	-0.62530517578125	-2.6153564453125E-08	1
8.06697497963285	-0.6256103515625	-1.8402099609375E-08	1
8.0969749795571	-0.62591552734375	-2.203369140625E-08	1
8.12697497948136	-0.626220703125	-2.2979736328125E-08	1
8.15697497940562	-0.626220703125	-2.94189453125E-08	1
