Time (s)	WE(1).Potential (V)	WE(1).Current (A)	Scan
219.020733447026	-0.066925048828125	2.21588134765625E-06	1
219.05073344695	-0.06719970703125	2.2314453125E-06	1
219.080733446874	-0.067474365234375	2.21923828125E-06	1
219.110733446799	-0.0677490234375	2.20001220703125E-06	1
219.140733446723	-0.068023681640625	2.1905517578125E-06	1
219.170733446647	-0.06829833984375	2.19390869140625E-06	1
219.200733446571	-0.068603515625	2.16766357421875E-06	1
219.230733446496	-0.068878173828125	2.152099609375E-06	1
219.26073344642	-0.06915283203125	2.16705322265625E-06	1
219.290733446344	-0.069427490234375	2.16094970703125E-06	1
219.320733446268	-0.0697021484375	2.1331787109375E-06	1
219.350733446193	-0.07000732421875	2.130126953125E-06	1
219.380733446117	-0.070281982421875	2.11090087890625E-06	1
219.410733446041	-0.070556640625	2.1258544921875E-06	1
219.440733445965	-0.070831298828125	2.11090087890625E-06	1
219.47073344589	-0.07110595703125	2.1087646484375E-06	1
219.500733445814	-0.071380615234375	2.10693359375E-06	1
219.530733445738	-0.0716552734375	2.08465576171875E-06	1
219.560733445662	-0.07196044921875	2.07672119140625E-06	1
219.590733445587	-0.072235107421875	2.0806884765625E-06	1
219.620733445511	-0.072509765625	2.06817626953125E-06	1
219.650733445435	-0.072784423828125	2.0556640625E-06	1
219.680733445359	-0.07305908203125	2.06329345703125E-06	1
219.710733445284	-0.073333740234375	2.06024169921875E-06	1
219.740733445208	-0.073638916015625	2.03399658203125E-06	1
219.770733445132	-0.07391357421875	2.03033447265625E-06	1
219.800733445056	-0.074188232421875	2.03277587890625E-06	1
219.830733444981	-0.074462890625	2.022705078125E-06	1
219.860733444905	-0.07476806640625	2.02301025390625E-06	1
219.890733444829	-0.075042724609375	1.99554443359375E-06	1
219.920733444754	-0.0753173828125	1.99127197265625E-06	1
219.950733444678	-0.075592041015625	1.97265625E-06	1
219.980733444602	-0.07586669921875	1.98516845703125E-06	1
220.010733444526	-0.076171875	1.96197509765625E-06	1
220.040733444451	-0.076446533203125	1.96746826171875E-06	1
220.070733444375	-0.07672119140625	1.9561767578125E-06	1
220.100733444299	-0.076995849609375	1.95770263671875E-06	1
220.130733444223	-0.0772705078125	1.94061279296875E-06	1
220.160733444148	-0.077545166015625	1.949462890625E-06	1
220.190733444072	-0.077850341796875	1.94854736328125E-06	1
