t,E,I
302.76999,0.22400491,-3.2524085e-06
302.78,0.2234979,-3.278966e-06
302.79001,0.22297481,-3.2242417e-06
302.79999,0.22249998,-3.2427513e-06
302.81,0.22195275,-3.2725277e-06
302.82001,0.22147793,-3.2620658e-06
302.82999,0.22105141,-3.2741373e-06
302.84,0.22057658,-3.2580419e-06
302.85001,0.22009373,-3.3151805e-06
302.85999,0.21957868,-3.2902326e-06
302.87,0.21898314,-3.3135709e-06
302.88,0.21855663,-3.3642714e-06
302.89001,0.2179772,-3.396462e-06
302.89999,0.21762308,-3.3642714e-06
302.91,0.21702756,-3.3731239e-06
302.92001,0.21647227,-3.2419466e-06
302.92999,0.21594918,-3.47372e-06
302.94,0.21555483,-3.4061193e-06
302.95001,0.21503174,-3.4648674e-06
302.95999,0.21462935,-3.3063282e-06
302.97,0.21411431,-3.351395e-06
302.98001,0.21361534,-3.4125574e-06
302.98999,0.21314858,-3.435091e-06
303,0.21256915,-3.4165814e-06
303.01001,0.21211043,-3.3079375e-06
303.01999,0.21163562,-3.3876097e-06
303.03,0.2111769,-3.4938391e-06
303.04001,0.21053308,-3.5203964e-06
303.04999,0.21000998,-3.4286529e-06
303.06,0.20967197,-3.3811716e-06
303.07001,0.20907645,-3.4696959e-06
303.07999,0.20859359,-3.6177735e-06
303.09,0.20817511,-3.583973e-06
303.10001,0.20757958,-3.427848e-06
303.10999,0.20710477,-3.4270433e-06
303.12,0.20662996,-3.379562e-06
303.13,0.20610686,-3.5719015e-06
303.14001,0.20552742,-3.5702919e-06
303.14999,0.20515724,-3.5501728e-06
303.16,0.20452951,-3.5461489e-06
303.17001,0.20407079,-3.5389062e-06
303.17999,0.20354769,-3.5461489e-06
303.19,0.20312922,-3.5139583e-06
303.20001,0.20265441,-3.3884144e-06
303.20999,0.20206691,-3.55983e-06
303.22,0.20155187,-3.5775349e-06
303.23001,0.20111729,-3.6757167e-06
303.23999,0.20057005,-3.5107391e-06
303.25,0.20009524,-3.4970581e-06
303.26001,0.19964458,-3.497863e-06
303.26999,0.19916169,-3.6314543e-06
303.28,0.19868688,-3.6113352e-06
303.29001,0.19820403,-3.5815588e-06
303.29999,0.19754411,-3.5992637e-06
303.31,0.19716589,-3.6813501e-06
303.32001,0.19658644,-3.6716929e-06
303.32999,0.19622429,-3.7030788e-06
303.34,0.19553219,-3.6491592e-06
303.35001,0.19508152,-3.6644499e-06
303.35999,0.19461475,-3.684569e-06
303.37,0.19412385,-3.7650459e-06
303.38,0.19367318,-3.7320506e-06
303.39001,0.19322251,-3.6507688e-06
303.39999,0.19265114,-3.5968494e-06
303.41,0.19214411,-3.7272218e-06
303.42001,0.19172566,-3.7457314e-06
303.42999,0.19106574,-3.8245989e-06
303.44,0.19063117,-3.7175646e-06
303.45001,0.1901805,-3.7296361e-06
303.45999,0.18964128,-3.7240027e-06
303.47,0.18924697,-3.8165513e-06
303.48001,0.18872385,-3.8093083e-06
303.48999,0.18816052,-3.8503513e-06
303.5,0.18754084,-3.8302323e-06
303.51001,0.18708213,-3.8672515e-06
303.51999,0.18664755,-3.833451e-06
303.53,0.18608423,-3.9581905e-06
303.54001,0.18561746,-3.8680564e-06
303.54999,0.18521507,-3.8809326e-06
303.56,0.18467589,-3.8640324e-06
303.57001,0.18410449,-3.9710667e-06
303.57999,0.18359749,-3.983138e-06
303.59,0.18320315,-3.9316328e-06
303.60001,0.1826881,-3.8527655e-06
303.60999,0.1821328,-3.9614092e-06
303.62,0.18165798,-3.9123183e-06
303.63,0.18117513,-3.9919905e-06
303.64001,0.18070836,-3.8664466e-06
303.64999,0.18008868,-3.9340471e-06
303.66,0.17964606,-3.9565807e-06
303.67001,0.17912297,-4.1078774e-06
303.67999,0.17876889,-3.9823335e-06
303.69,0.17822163,-3.9428996e-06
303.70001,0.17770658,-3.9541665e-06
303.70999,0.17713518,-4.09822e-06
303.72,0.17657991,-4.0507389e-06
303.73001,0.17620166,-4.0274003e-06
303.73999,0.17571075,-3.9622141e-06
303.75,0.17529227,-3.9541665e-06
303.76001,0.17486574,-4.0941964e-06
303.76999,0.1745197,-4.2430784e-06
303.78,0.1741495,-4.1626013e-06
303.79001,0.17381956,-4.1465059e-06
303.79999,0.17324011,-4.1569679e-06
303.81,0.17291822,-4.2599786e-06
303.82001,0.17246754,-4.2438833e-06
303.82999,0.17199273,-4.189159e-06
303.84,0.1713811,-4.2302022e-06
303.85001,0.17095457,-4.3018263e-06
303.85999,0.17043148,-4.3018263e-06
303.87,0.16998081,-4.2342258e-06
303.88,0.16940136,-4.0917816e-06
303.89001,0.16903923,-4.226983e-06
303.89999,0.16848393,-4.3364312e-06
303.91,0.16798498,-4.3855221e-06
303.92001,0.16742165,-4.2583688e-06
303.92999,0.16703536,-4.2704405e-06
303.94,0.16640763,-4.3694267e-06
303.95001,0.16594087,-4.3678174e-06
303.95999,0.16558675,-4.4595608e-06
303.97,0.16489466,-4.4096655e-06
303.98001,0.16450839,-4.3090695e-06
303.98999,0.16394503,-4.3404552e-06
304,0.16345413,-4.3855221e-06
304.01001,0.16301955,-4.3975938e-06
304.01999,0.16240792,-4.4281751e-06
304.03,0.16183655,-4.4780704e-06
304.04001,0.16146635,-4.400008e-06
304.04999,0.16093521,-4.4418562e-06
304.06,0.16048454,-4.5070424e-06
304.07001,0.15996949,-4.4370272e-06
304.07999,0.15953492,-4.3147024e-06
304.09,0.15903597,-4.3823034e-06
304.10001,0.15847261,-4.5327947e-06
304.10999,0.15802999,-4.5690094e-06
304.12,0.15752299,-4.453123e-06
304.13,0.15703209,-4.4716326e-06
304.14001,0.15652509,-4.5553284e-06
304.14999,0.1559215,-4.5690094e-06
304.16,0.15545474,-4.5078468e-06
304.17001,0.15497188,-4.4458798e-06
304.17999,0.15456949,-4.4354178e-06
304.19,0.15402223,-4.6977725e-06
304.20001,0.15345891,-4.6333907e-06
304.20999,0.15287946,-4.5867141e-06
304.22,0.15235637,-4.4957756e-06
304.23001,0.15169646,-4.5915431e-06
304.23999,0.1510929,-4.6382193e-06
