t,E,I
11.4,-0.14746097,-2.4404585e-07
11.41,-0.14688155,-2.4090534e-07
11.42,-0.14647111,-2.342872e-07
11.43,-0.14586756,-2.2589671e-07
11.44,-0.14542493,-2.1705891e-07
11.45,-0.14486155,-2.0856359e-07
11.46,-0.14444312,-2.00738e-07
11.47,-0.14398441,-1.9356048e-07
11.48,-0.14353374,-1.8688364e-07
11.49,-0.14294621,-1.8079163e-07
11.5,-0.14249554,-1.7590091e-07
11.51,-0.14186785,-1.7331256e-07
11.52,-0.14137694,-1.7410797e-07
11.53,-0.14089409,-1.7864609e-07
11.54,-0.14033875,-1.8612218e-07
11.55,-0.14000079,-1.9470068e-07
11.56,-0.13950184,-2.0220153e-07
11.57,-0.1389868,-2.0698209e-07
11.58,-0.13840732,-2.0843065e-07
11.59,-0.13798079,-2.0670778e-07
11.6,-0.13749793,-2.0214235e-07
11.61,-0.13691047,-1.9515645e-07
11.62,-0.136323,-1.8683191e-07
11.63,-0.13582405,-1.7906875e-07
11.64,-0.13543776,-1.7357988e-07
11.65,-0.13489047,-1.7060525e-07
11.66,-0.13435128,-1.6884987e-07
11.67,-0.13385233,-1.6671939e-07
11.68,-0.13337752,-1.6345986e-07
11.69,-0.13295904,-1.592809e-07
11.7,-0.13233134,-1.5499116e-07
11.71,-0.13184848,-1.5192241e-07
11.72,-0.1313093,-1.5184719e-07
11.73,-0.13078615,-1.5608123e-07
11.74,-0.13037571,-1.6400463e-07
11.75,-0.12986872,-1.724577e-07
11.76,-0.12947437,-1.7702685e-07
11.77,-0.12888691,-1.744599e-07
11.78,-0.128396,-1.6442625e-07
11.79,-0.12795338,-1.4956464e-07
11.8,-0.12738201,-1.3408801e-07
11.81,-0.12699571,-1.2185102e-07
11.82,-0.12644044,-1.1481215e-07
11.83,-0.12603804,-1.1265261e-07
11.84,-0.12551495,-1.1367769e-07
11.85,-0.12486305,-1.1611563e-07
11.86,-0.12455728,-1.1869896e-07
11.87,-0.12393757,-1.2050114e-07
11.88,-0.12340643,-1.2097468e-07
11.89,-0.12286725,-1.2050153e-07
11.9,-0.12244072,-1.2049159e-07
11.91,-0.12178882,-1.2228649e-07
11.92,-0.12138649,-1.257243e-07
11.93,-0.12091168,-1.2890092e-07
11.94,-0.12045296,-1.2947569e-07
11.95,-0.11983325,-1.2639636e-07
11.96,-0.11938258,-1.2066309e-07
11.97,-0.11885145,-1.1452105e-07
11.98,-0.11838468,-1.0962478e-07
11.99,-0.11792596,-1.0574149e-07
12,-0.11737069,-1.0138204e-07
12.01,-0.11694416,-9.589828e-08
12.02,-0.11639693,-9.0895284e-08
12.03,-0.1159704,-8.9454524e-08
12.04,-0.11539092,-9.3877098e-08
12.05,-0.11505296,-1.0381911e-07
12.06,-0.11435279,-1.1606131e-07
12.07,-0.1138136,-1.2602474e-07
12.08,-0.11345144,-1.3025111e-07
12.09,-0.1129364,-1.2833955e-07
12.1,-0.11234089,-1.2287911e-07
12.11,-0.11195459,-1.1735454e-07
12.12,-0.11137512,-1.1374067e-07
12.13,-0.11078765,-1.1164898e-07
12.14,-0.11044963,-1.0928559e-07
12.15,-0.1099024,-1.0495724e-07
12.16,-0.10946783,-9.7906778e-08
12.17,-0.10882404,-8.8350653e-08
12.18,-0.10832509,-7.7204852e-08
