t,E,I
194.05,-0.37186578,2.9620116e-06
194.06,-0.3714312,2.944307e-06
194.07001,-0.37102076,2.9306259e-06
194.08,-0.37044135,2.8952161e-06
194.09,-0.36987802,2.7833532e-06
194.10001,-0.36944345,2.8485395e-06
194.11,-0.36896059,2.874292e-06
194.12,-0.3684133,2.8646348e-06
194.13,-0.36784998,2.8284203e-06
194.14,-0.36739126,2.7897913e-06
194.14999,-0.36697277,2.8477348e-06
194.16,-0.36646578,2.8775112e-06
194.17,-0.3659105,2.7439196e-06
194.17999,-0.36539546,2.704486e-06
194.19,-0.36489651,2.6956334e-06
194.2,-0.36455044,2.6722953e-06
194.21001,-0.36386636,2.6167661e-06
194.22,-0.36336741,2.6296425e-06
194.23,-0.36279604,2.5821612e-06
194.24001,-0.36253849,2.562042e-06
194.25,-0.36191079,2.586185e-06
194.25999,-0.36137965,2.6095233e-06
194.27,-0.36090484,2.5234131e-06
194.28,-0.36044613,2.5185846e-06
194.28999,-0.35996327,2.4694937e-06
194.3,-0.35946432,2.4976605e-06
194.31,-0.35898951,2.4751271e-06
194.32001,-0.35843417,2.5282416e-06
194.33,-0.35779038,2.4646649e-06
194.34,-0.35737994,2.4324743e-06
194.35001,-0.35692123,2.4171836e-06
194.36,-0.356374,2.3970645e-06
194.37,-0.35587505,2.2876159e-06
194.38,-0.35540023,2.3310733e-06
194.39,-0.35502198,2.346364e-06
194.39999,-0.35449889,2.3672881e-06
194.41,-0.3539758,2.3729215e-06
194.42,-0.35343656,2.3447544e-06
194.42999,-0.3529537,2.259449e-06
194.44,-0.35255936,2.2345012e-06
194.45,-0.35199603,2.190239e-06
194.46001,-0.3514649,2.2103582e-06
194.47,-0.35098204,2.1926533e-06
194.48,-0.35038653,2.1950675e-06
194.49001,-0.34986338,2.1403434e-06
194.5,-0.3494288,2.1234432e-06
194.50999,-0.34885743,2.0993002e-06
194.52,-0.34847113,2.0735476e-06
194.53,-0.34789976,2.121029e-06
194.53999,-0.34745714,2.0984953e-06
194.55,-0.34703061,2.0646951e-06
194.56,-0.34644315,2.0429663e-06
194.57001,-0.34597638,1.9938755e-06
194.58,-0.34545329,2.009971e-06
194.59,-0.34492216,2.0011184e-06
194.60001,-0.34448758,2.0147995e-06
194.61,-0.34393224,1.9673182e-06
194.62,-0.34346548,1.8618936e-06
194.63,-0.34298262,1.8771841e-06
194.64,-0.34233078,1.9431752e-06
194.64999,-0.34198472,1.8820127e-06
194.66,-0.3414214,1.8747699e-06
194.67,-0.34097072,1.9117892e-06
194.67999,-0.34038326,1.8385552e-06
194.69,-0.33998892,1.8490173e-06
194.7,-0.33940944,1.7765881e-06
194.71001,-0.33887026,1.7588832e-06
194.72,-0.33861277,1.7725642e-06
194.73,-0.33796087,1.7983168e-06
194.74001,-0.33729294,1.8007312e-06
194.75,-0.3368825,1.707378e-06
194.75999,-0.33641574,1.7049638e-06
194.77,-0.33596507,1.7435926e-06
194.78,-0.33546612,1.7065732e-06
194.78999,-0.33492687,1.6550681e-06
194.8,-0.33436355,1.6212679e-06
194.81,-0.33394507,1.6325346e-06
194.82001,-0.33352658,1.6542633e-06
194.83,-0.33301154,1.5979296e-06
194.84,-0.33252063,1.5448148e-06
194.85001,-0.3318527,1.5995391e-06
194.86,-0.33146641,1.5898819e-06
194.87,-0.33107206,1.5432054e-06
194.88,-0.33046851,1.540791e-06
194.89,-0.3299937,1.5955153e-06
194.89999,-0.32943836,1.5206718e-06
194.91,-0.32898769,1.5110146e-06
194.92,-0.32837608,1.5190623e-06
194.92999,-0.32794151,1.4699714e-06
194.94,-0.32753912,1.4466332e-06
194.95,-0.32691947,1.4860668e-06
194.96001,-0.32651708,1.4080042e-06
194.97,-0.32591352,1.4281235e-06
194.98,-0.32540646,1.4643381e-06
194.99001,-0.32493165,1.416052e-06
195,-0.32444075,1.3540848e-06
195.00999,-0.32387742,1.3798374e-06
195.02,-0.32339457,1.3637421e-06
195.03,-0.32295194,1.3943232e-06
195.03999,-0.32246909,1.3750088e-06
195.05,-0.321946,1.3420133e-06
195.06,-0.32141486,1.3629373e-06
195.07001,-0.32095614,1.3162606e-06
195.08,-0.32044104,1.3090178e-06
195.09,-0.31996623,1.2752175e-06
195.10001,-0.3195236,1.263146e-06
