E,j,
V vs. RHE,\g(m)A/cm\+(-2),
-0.19537884,-19.358146753076
-0.19594336,-19.1469346045404
-0.19693717,-18.7328784965302
-0.19784844,-17.4969907485278
-0.1984558,-15.058004853831
-0.19861537,-11.7750367244469
-0.19831702,-8.53863675727514
-0.19763494,-5.99186349513647
-0.1966721,-4.24233042832755
-0.19558303,-3.29945610541326
-0.19444725,-2.78127629532348
-0.19331488,-2.53709876640675
-0.19221984,-2.40611501956189
-0.19119757,-2.16542574911182
-0.19016093,-1.96240951036431
-0.18916225,-1.74421939888496
-0.18814808,-1.43882292360185
-0.18718292,-1.0523245462607
-0.18622074,-0.677163128357093
-0.18523368,-0.21082154125299
-0.18424731,0.185481703927065
-0.18323168,0.664418611363041
-0.18221685,1.13882075736765
-0.18122645,1.57746861143779
-0.18023562,1.98594283428657
-0.1792658,2.37087122837154
-0.1782548,2.75719510010213
-0.17725994,3.16619254993253
-0.1762585,3.547284242067
-0.17525662,3.98750145425093
-0.174252,4.4357421354515
-0.17325713,4.950084757932
-0.17228647,5.40704591607462
-0.17128564,5.81290385348277
-0.17028274,6.2785851878345
-0.16927174,6.69386170371477
-0.16828577,7.13373033683584
-0.16731064,7.59574932938264
-0.1663336,8.06334979719685
-0.16532899,8.50007827721813
-0.16431987,8.9542656160449
-0.1633053,9.48638163439565
-0.16232252,9.96741184745301
-0.1613232,10.4139083170925
-0.16031645,10.8832522996313
-0.15933815,11.3269581868219
-0.15836301,11.7127589016866
-0.15735924,12.1575107766213
-0.1563597,12.5187188767896
-0.15534002,12.9994001612027
-0.15433453,13.4028150866895
-0.1533121,13.7729186840626
-0.15229687,14.1215692489448
-0.15128841,14.4316744138258
-0.15031707,14.760965960708
-0.1493288,15.0347934553926
-0.14833988,15.3239696765886
-0.14735627,15.5051846193028
-0.14635377,15.6857021260871
-0.14534169,15.9665046619535
-0.1443288,16.1695220788764
-0.14330763,16.3839747937007
-0.14230511,16.6043324981048
-0.1412884,16.7625248867222
-0.14028715,16.9505421960727
-0.1392768,17.0384462696228
-0.1382847,17.0998381610283
-0.13731234,17.1511155081342
-0.13632426,17.1516387489064
-0.13532513,17.1882665998593
-0.13434194,17.2468684896793
-0.13334729,17.2615192512365
-0.13236411,17.2555900456045
-0.13134654,17.2430309870479
-0.13033892,17.267623377773
-0.12934937,17.2629154935081
-0.12834688,17.2140792499155
-0.1273395,17.1591391894916
-0.12632552,17.1113503738382
-0.1253262,17.0169925233482
-0.12431307,16.9726926352508
-0.12333703,16.8950849482511
-0.12234329,16.7470021285454
-0.12135691,16.5874140918118
-0.12035356,16.4166648816922
-0.11936209,16.2603911187805
-0.11834706,16.1719631744144
-0.11736111,16.0479562744783
-0.1163637,15.9387738421095
-0.11533488,15.7176180134408
-0.11433174,15.4708242735189
-0.11332733,15.20257851662
-0.11232779,14.9528191178278
-0.11134354,14.695387559604
-0.11034528,14.4956837585459
-0.10934065,14.3036562228379
-0.10833941,14.0518040576797
-0.1073072,13.8458227271344
-0.10630597,13.6530970084825
-0.10529753,13.4713588462635
-0.10432027,13.2981677351069
-0.10333304,13.1563709067849
-0.10234186,12.8795766154186
-0.10133483,12.5733100351536
-0.10031258,12.3176211702048
-0.099318139,12.0165850563443
-0.098319247,11.8008368879382
-0.097343907,11.5334622842773
-0.096354768,11.2779481282246
-0.095365852,11.0332477428425
-0.09435124,10.777907079462
-0.093354039,10.582914277664
-0.09232267,10.4355352057934
-0.091320597,10.2260653344912
-0.090304732,10.1733927805656
-0.08930923,10.0790357056676
-0.088308841,9.94752852398652
-0.087339438,9.71259492130319
-0.08635053,9.3846997728743
-0.085374326,9.09430212663308
-0.084391139,8.87088025292843
-0.083378442,8.76605774118413
-0.082365327,8.59408716118149
-0.081343226,8.38756852149977
-0.080338888,8.28415601866157
-0.07934083,8.22293729560186
-0.078345336,8.08026751363186
-0.077361718,7.92033125605647
-0.076349877,7.74905765141368
-0.075343125,7.55162280635354
-0.074340202,7.38889622286612
-0.073345751,7.20803004796206
-0.072318636,7.00187473626125
-0.071315065,6.82397305318445
-0.070304498,6.6647343883853
-0.069324695,6.58363289281521
-0.068347454,6.41689460755116
-0.067364477,6.3092817333417
-0.066360898,6.14655521963761
-0.065394476,6.07103432936928
-0.064386874,5.944062187269
-0.063370146,5.84726287072484
-0.062379744,5.76284724488708
-0.061353046,5.68052474064565
-0.060350288,5.58816513087227
-0.059358008,5.42867293404087
-0.058373328,5.34094347501309
-0.0573617,5.21135450366057
-0.05635304,5.14124086957619
-0.055363476,5.04112803386702
-0.054358006,5.00101303151017
-0.053379901,4.93874777872252
-0.052366573,4.90491169919352
-0.051358767,4.87438945385148
-0.050361775,4.75474260679603
-0.049363516,4.67451270243741
-0.048356771,4.57160919688405
-0.047344074,4.47010110783282
-0.046350058,4.38376693271884
-0.045383416,4.29935103804909
-0.044394072,4.27545674320495
-0.043392841,4.19330840521105
-0.042382482,4.10191604777315
-0.041385073,4.0080820288876
-0.040394027,3.90936469906969
-0.039400611,3.93030869324409
-0.038387105,3.96064213722616
-0.03738736,3.92994523914698
-0.036391646,3.89331900185061
-0.035379805,3.81012394837219
-0.03437008,3.81989102881318
-0.03337479,3.78954319263113
-0.032375682,3.75326529414356
-0.031381879,3.65629207387009
-0.030383408,3.61792143560074
-0.029376658,3.59228272117473
-0.028377546,3.51937806135113
-0.027376739,3.49809967229303
-0.026375296,3.4112424358498
-0.025380429,3.33868670167968
-0.024363706,3.19392434906939
-0.023364173,3.09363696363659
-0.022370368,3.02317449611246
-0.021388024,2.91905013674031
