t,E,I
0.0,0.29826384303471487,-1.2302144515136888
0.020000000000000018,0.29726384303471487,-1.2410392039783038
0.040000000000000036,0.29626384303471487,-1.2518466928787988
0.06000000000000005,0.29526384303471487,-1.2626415379192346
0.08000000000000007,0.29426384303471487,-1.2734252371987622
0.10000000000000009,0.29326384303471487,-1.2841985616741447
0.1200000000000001,0.29226384303471487,-1.2949619567701829
0.14000000000000012,0.29126384303471486,-1.3057156855971954
0.16000000000000014,0.29026384303471486,-1.3164598947246131
0.18000000000000016,0.28926384303471486,-1.3271946489938402
0.20000000000000018,0.28826384303471486,-1.3379199516756017
0.2200000000000002,0.28726384303471486,-1.3486357568420515
0.2400000000000002,0.28626384303471486,-1.3593419772301227
0.26000000000000023,0.28526384303471486,-1.3700384893050748
0.28000000000000025,0.28426384303471486,-1.380725136477059
0.30000000000000027,0.28326384303471486,-1.3914017310289224
0.3200000000000003,0.28226384303471486,-1.4020680550936122
0.3400000000000003,0.28126384303471486,-1.412723860889918
0.3600000000000003,0.28026384303471485,-1.4233688703446479
0.38000000000000034,0.27926384303471485,-1.4340027741763168
0.40000000000000036,0.27826384303471485,-1.4446252304783809
0.41999999999999926,0.2772638430347149,-1.4552358628122084
0.4400000000000004,0.27626384303471485,-1.46583425779724
0.4600000000000004,0.27526384303471485,-1.4764199621654017
0.4800000000000004,0.27426384303471485,-1.4869924792268903
0.5000000000000004,0.27326384303471485,-1.4975512646732503
0.5200000000000005,0.27226384303471485,-1.508095721619774
0.5400000000000016,0.2712638430347148,-1.5186251947609737
0.5600000000000005,0.27026384303471485,-1.5291389634783252
0.5800000000000005,0.26926384303471484,-1.5396362336961813
0.6000000000000005,0.26826384303471484,-1.550116128226506
0.6200000000000006,0.26726384303471484,-1.5605776752714293
0.6400000000000006,0.26626384303471484,-1.5710197946585245
0.6600000000000006,0.26526384303471484,-1.5814412812583372
0.6800000000000006,0.26426384303471484,-1.591840784864645
0.6999999999999995,0.2632638430347149,-1.6022167855867062
0.7200000000000017,0.2622638430347148,-1.6125675634820733
0.7399999999999995,0.2612638430347149,-1.6228911607066634
0.7600000000000018,0.2602638430347148,-1.6331853338114857
0.7800000000000007,0.25926384303471484,-1.6434474928704654
0.8000000000000007,0.25826384303471484,-1.6536746227162973
0.8200000000000007,0.25726384303471483,-1.6638631794157208
0.8400000000000007,0.25626384303471483,-1.6740089517607246
0.8600000000000008,0.25526384303471483,-1.6841068721511954
0.8800000000000008,0.25426384303471483,-1.6941507522567967
0.9000000000000008,0.25326384303471483,-1.7041329033055936
0.9200000000000008,0.25226384303471483,-1.7140435727483228
0.9400000000000008,0.25126384303471483,-1.7238700754755625
0.9600000000000009,0.25026384303471483,-1.733595388879885
0.9800000000000003,0.24926384303471485,-1.7431957415596937
